name,command,returncode,elapsed_s,log
plasma_interface_sheath_scan,/opt/homebrew/Caskroom/miniconda/base/bin/python /Users/tkiker/Documents/GitHub/OpenFUSIONToolkit/cases/lm_mhd_coupling/plasma_interface_sheath_scan.py,0,0.914867375002359,cases/lm_mhd_coupling/results/reference_matrix_plasma_interface_sheath_scan.log
plasma_interface_thermal_response_scan,/opt/homebrew/Caskroom/miniconda/base/bin/python /Users/tkiker/Documents/GitHub/OpenFUSIONToolkit/cases/lm_mhd_coupling/plasma_interface_thermal_response_scan.py,0,0.8720185829879483,cases/lm_mhd_coupling/results/reference_matrix_plasma_interface_thermal_response_scan.log
plasma_interface_current_feedback_scan,/opt/homebrew/Caskroom/miniconda/base/bin/python /Users/tkiker/Documents/GitHub/OpenFUSIONToolkit/cases/lm_mhd_coupling/plasma_interface_current_feedback_scan.py,0,1.1481729579973035,cases/lm_mhd_coupling/results/reference_matrix_plasma_interface_current_feedback_scan.log
plasma_interface_marangoni_scan,/opt/homebrew/Caskroom/miniconda/base/bin/python /Users/tkiker/Documents/GitHub/OpenFUSIONToolkit/cases/lm_mhd_coupling/plasma_interface_marangoni_scan.py,0,0.9703460419987096,cases/lm_mhd_coupling/results/reference_matrix_plasma_interface_marangoni_scan.log
plasma_interface_free_surface_gate_scan,/opt/homebrew/Caskroom/miniconda/base/bin/python /Users/tkiker/Documents/GitHub/OpenFUSIONToolkit/cases/lm_mhd_coupling/plasma_interface_free_surface_gate_scan.py,0,1.2290334580029594,cases/lm_mhd_coupling/results/reference_matrix_plasma_interface_free_surface_gate_scan.log
