material,electron_density,electron_temperature_ev,wavelength,wavenumber,normal_stress,heat_flux,surface_stiffness,magnetic_stiffness,angular_frequency,period,magnetic_damping_rate,magnetic_damping_ratio,explicit_timestep,static_displacement,displacement_fraction,thermal_penetration_fraction,cells_per_wavelength,cells_across_layer,gate_score,linear_ok,surface_resolved,normal_resolved,timestep_ok
Li,2.3974349678010685e+18,20.0,0.0031272194135232825,2009.1923451257403,7.682228573890829,1658727.3722303323,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,1.9218471556800183e-10,9.609235778400092e-08,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,2.541343036702629e+18,20.0,0.0031272194135232825,2009.1923451257403,8.143360864767113,1758293.8906876682,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,2.0372076624768043e-10,1.0186038312384021e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,2.693889309590164e+18,20.0,0.0031272194135232825,2009.1923451257403,8.632173012815505,1863836.9739281505,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,2.1594927816128587e-10,1.0797463908064294e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,2.8555923019901005e+18,20.0,0.0031272194135232825,2009.1923451257403,9.15032652495762,1975715.3703258394,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,2.2891181688215064e-10,1.1445590844107532e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,3.0270016537634555e+18,20.0,0.0031272194135232825,2009.1923451257403,9.699582641478331,2094309.362430452,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,2.4265244299242735e-10,1.2132622149621368e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,3.208699997370444e+18,20.0,0.0031272194135232825,2009.1923451257403,10.281808322605572,2220022.0595745407,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,2.572178618481115e-10,1.2860893092405574e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,3.401304938279246e+18,20.0,0.0031272194135232825,2009.1923451257403,10.898982594439639,2353280.7680705055,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,2.726575823338358e-10,1.363287911669179e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,3.6054711542504986e+18,20.0,0.0031272194135232825,2009.1923451257403,11.553203275802316,2494538.4436548497,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,2.890240851470567e-10,1.4451204257352835e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,3.821892620633115e+18,20.0,0.0031272194135232825,2009.1923451257403,12.246694108870805,2644275.231116632,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,3.0637300118364145e-10,1.5318650059182072e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,4.051304969235378e+18,20.0,0.0031272194135232825,2009.1923451257403,12.981812317834022,2803000.096343423,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,3.2476330063120156e-10,1.6238165031560078e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,4.294487988789272e+18,20.0,0.0031272194135232825,2009.1923451257403,13.76105662126365,2971252.55633221,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,3.442574934129141e-10,1.7212874670645705e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,4.5522682755073096e+18,20.0,0.0031272194135232825,2009.1923451257403,14.58707572543457,3149604.51304567,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,3.64921841663154e-10,1.82460920831577e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,4.825522042741279e+18,20.0,0.0031272194135232825,2009.1923451257403,15.46267732746405,3338662.1973472238,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,3.868265849571556e-10,1.9341329247857778e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,5.115178099293145e+18,20.0,0.0031272194135232825,2009.1923451257403,16.39083765887202,3539068.2296224427,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,4.1004617906027654e-10,2.0502308953013826e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,5.422221006501592e+18,20.0,0.0031272194135232825,2009.1923451257403,17.374711602001625,3751503.8040910005,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,4.3465954900838854e-10,2.1732977450419427e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,5.747694424835359e+18,20.0,0.0031272194135232825,2009.1923451257403,18.41764341368656,3976691.0042338115,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,4.607503573796337e-10,2.3037517868981686e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,6.092704661368687e+18,20.0,0.0031272194135232825,2009.1923451257403,19.52317809261558,4215395.257205639,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,4.884072886694206e-10,2.442036443347103e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,6.458424430196991e+18,20.0,0.0031272194135232825,2009.1923451257403,20.695073429032764,4468427.935575914,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,5.177243507352707e-10,2.5886217536763536e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,6.846096838574672e+18,20.0,0.0031272194135232825,2009.1923451257403,21.937312777731215,4736649.1152412435,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,5.488011943361474e-10,2.744005971680737e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,7.257039612324231e+18,20.0,0.0031272194135232825,2009.1923451257403,23.2541185977566,5020970.498883968,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,5.817434518524056e-10,2.908717259262028e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,7.692649574879161e+18,20.0,0.0031272194135232825,2009.1923451257403,24.649966804842848,5322358.514913794,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,6.166630963376918e-10,3.083315481688459e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,8.154407395185187e+18,20.0,0.0031272194135232825,2009.1923451257403,26.12960198536502,5641837.602426033,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,6.536788221232422e-10,3.268394110616211e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,8.643882620598297e+18,20.0,0.0031272194135232825,2009.1923451257403,27.69805352352255,5980493.693342241,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,6.929164482682728e-10,3.464582241341364e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,9.162739011886769e+18,20.0,0.0031272194135232825,2009.1923451257403,29.360652696570458,6339477.903569317,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,7.345093462278263e-10,3.6725467311391314e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,9.712740198471207e+18,20.0,0.0031272194135232825,2009.1923451257403,31.12305079620618,6720010.445723541,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,7.785988931917398e-10,3.8929944659586986e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,1.0295755673125085e+19,20.0,0.0031272194135232825,2009.1923451257403,32.991238337707905,7123384.776719156,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,8.253349526356665e-10,4.1266747631783324e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,1.0913767146512693e+19,20.0,0.0031272194135232825,2009.1923451257403,34.97156542211898,7550971.994319748,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,8.748763837176103e-10,4.3743819185880515e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,1.1568875283162786e+19,20.0,0.0031272194135232825,2009.1923451257403,37.07076332068709,8004225.497595788,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,9.273915812513558e-10,4.6369579062567786e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,1.2263306841775593e+19,20.0,0.0031272194135232825,2009.1923451257403,39.295967354930376,8484685.927130666,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,9.83059048092325e-10,4.915295240461625e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,1.2999422244132422e+19,20.0,0.0031272194135232825,2009.1923451257403,41.654741150097614,8993986.401766494,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,1.042068001881353e-09,5.210340009406764e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,1.377972359833554e+19,20.0,0.0031272194135232825,2009.1923451257403,44.155102344463195,9533858.069690086,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,1.1046190182087729e-09,5.523095091043864e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,1.460686320364986e+19,20.0,0.0031272194135232825,2009.1923451257403,46.805549841844375,10106135.992727581,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,1.1709247123849799e-09,5.854623561924899e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,1.548365256585496e+19,20.0,0.0031272194135232825,2009.1923451257403,49.615092699973914,10712765.383848837,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,1.2412104621348428e-09,6.206052310674213e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,1.6413071953751267e+19,20.0,0.0031272194135232825,2009.1923451257403,52.593280752922006,11355808.219083352,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,1.3157151736724696e-09,6.578575868362348e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,1.7398280529303622e+19,20.0,0.0031272194135232825,2009.1923451257403,55.75023707165483,12037450.246322002,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,1.3946920937602546e-09,6.973460468801273e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,1.8442627085855328e+19,20.0,0.0031272194135232825,2009.1923451257403,59.09669237306583,12760008.414828096,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,1.4784096705124616e-09,7.392048352562308e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,1.9549661430912594e+19,20.0,0.0031272194135232825,2009.1923451257403,62.64402149443832,13525938.750711117,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,1.5671524658692757e-09,7.835762329346378e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,2.0723146452190294e+19,20.0,0.0031272194135232825,2009.1923451257403,66.40428205731857,14337844.70513245,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,1.6612221228428776e-09,8.306110614214387e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,2.1967070907932353e+19,20.0,0.0031272194135232825,2009.1923451257403,70.39025545222076,15198486.003619293,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,1.7609383908232926e-09,8.804691954116463e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,2.3285662984981967e+19,20.0,0.0031272194135232825,2009.1923451257403,74.61549028347359,16110788.026566062,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,1.8666402124290866e-09,9.333201062145433e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,2.468340467068651e+19,20.0,0.0031272194135232825,2009.1923451257403,79.09434842188078,17077851.75280845,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,1.978686875597202e-09,9.893434377986008e-07,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,2.6165046987488236e+19,20.0,0.0031272194135232825,2009.1923451257403,83.84205382173147,18102964.30006888,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,2.0974592348279616e-09,1.0487296174139808e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,2.773562614198418e+19,20.0,0.0031272194135232825,2009.1923451257403,88.87474426809322,19189610.098101206,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,2.2233610057363445e-09,1.1116805028681722e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,2.9400480643347137e+19,20.0,0.0031272194135232825,2009.1923451257403,94.20952623028013,20341482.732512854,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,2.3568201373097923e-09,1.1784100686548961e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,3.1165269449294365e+19,20.0,0.0031272194135232825,2009.1923451257403,99.86453300794695,21562497.499522477,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,2.4982902665369656e-09,1.2491451332684827e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,3.303599120128346e+19,20.0,0.0031272194135232825,2009.1923451257403,105.8589863674519,22856804.7143276,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,2.64825226035182e-09,1.32412613017591e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,3.50190046143172e+19,20.0,0.0031272194135232825,2009.1923451257403,112.21326187799437,24228803.818318263,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,2.8072158501341824e-09,1.4036079250670912e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,3.712105009066372e+19,20.0,0.0031272194135232825,2009.1923451257403,118.94895816960998,25683158.33308825,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,2.975721364322621e-09,1.4878606821613105e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,3.934927263095861e+19,20.0,0.0031272194135232825,2009.1923451257403,126.0889703484352,27224811.712073427,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,3.154341565028861e-09,1.5771707825144304e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,4.171124612056533e+19,20.0,0.0031272194135232825,2009.1923451257403,133.65756781878585,28859004.143698197,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,3.3436835948965484e-09,1.6718417974482741e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,4.421499907374468e+19,20.0,0.0031272194135232825,2009.1923451257403,141.6804767765707,30591290.36314476,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,3.5443910408218317e-09,1.7721955204109158e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,4.6869041923142115e+19,20.0,0.0031272194135232825,2009.1923451257403,150.18496765444945,32427558.533290595,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,3.757146121550704e-09,1.878573060775352e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,4.9682395947343675e+19,20.0,0.0031272194135232825,2009.1923451257403,159.19994781594065,34374050.258985944,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,3.982672006588238e-09,1.991336003294119e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,5.266462393484259e+19,20.0,0.0031272194135232825,2009.1923451257403,168.75605981360385,36437381.802712016,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,4.221735274303106e-09,2.110867637151553e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,5.582586268862678e+19,20.0,0.0031272194135232825,2009.1923451257403,178.88578554522044,38624566.573720254,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,4.4751485175811066e-09,2.237574258790553e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,5.917685748188806e+19,20.0,0.0031272194135232825,2009.1923451257403,189.62355666205826,40943038.96710575,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,4.7437731058857745e-09,2.371886552942887e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,6.272899858196231e+19,20.0,0.0031272194135232825,2009.1923451257403,201.00587160447827,43400679.63383954,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,5.028522113113829e-09,2.5142610565569144e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,6.649435996665032e+19,20.0,0.0031272194135232825,2009.1923451257403,213.07141966270427,46005842.267656334,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,5.330363421197664e-09,2.6651817105988322e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,7.048574036451889e+19,20.0,0.0031272194135232825,2009.1923451257403,225.86121248444562,48767381.999847956,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,5.650323010004213e-09,2.8251615050021067e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,7.471670675868067e+19,20.0,0.0031272194135232825,2009.1923451257403,239.41872347637607,51694685.49847831,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,5.989488444712774e-09,2.994744222356387e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,7.920164050192541e+19,20.0,0.0031272194135232825,2009.1923451257403,253.79003557330583,54797702.874329306,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,6.3490125725256734e-09,3.174506286262837e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,8.395578619995103e+19,20.0,0.0031272194135232825,2009.1923451257403,269.02399787732236,58086981.50202826,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,6.730117441277093e-09,3.3650587206385467e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,8.899530352885224e+19,20.0,0.0031272194135232825,2009.1923451257403,285.1723916993296,61573701.871317185,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,7.134098453259755e-09,3.567049226629878e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,9.433732216299774e+19,20.0,0.0031272194135232825,2009.1923451257403,302.2901065673706,65269715.590324916,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,7.56232876838854e-09,3.7811643841942694e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,1e+20,20.0,0.0031272194135232825,2009.1923451257403,320.4353268,69187585.67001799,39973150576.44416,39971611668.64487,400783.60283013125,1.5677251421492565e-05,160000.0,0.19960896462599875,1.2475560289124923e-07,8.016263971667767e-09,4.008131985833884e-06,0.4879500364742666,31.272194135232823,100.0,3,True,False,True,True
Li,1e+18,20.0,0.0033441466598510706,1878.8605722990044,3.2043532679999998,691875.8567001799,37380089780.5358,37378743432.73174,374785.21016082173,1.6764763221268653e-05,160000.0,0.213455594914409,1.3340974682150563e-07,8.57235305429507e-11,4.286176527147535e-08,0.4879500364742666,33.4414665985107,100.0,4,True,True,True,True
Li,1.0600258488068824e+18,20.0,0.0033441466598510706,1878.8605722990044,3.3966972927888075,733406.292267597,37380089780.5358,37378743432.73174,374785.21016082173,1.6764763221268653e-05,160000.0,0.213455594914409,1.3340974682150563e-07,9.086915822651404e-11,4.543457911325702e-08,0.4879500364742666,33.4414665985107,100.0,4,True,True,True,True
Li,1.1236548001387516e+18,20.0,0.0033441466598510706,1878.8605722990044,3.6005869309284955,777429.6274812681,37380089780.5358,37378743432.73174,374785.21016082173,1.6764763221268653e-05,160000.0,0.213455594914409,1.3340974682150563e-07,9.632365657942744e-11,4.816182828971372e-08,0.4879500364742666,33.4414665985107,100.0,4,True,True,True,True
Li,1.191103133283008e+18,20.0,0.0033441466598510706,1878.8605722990044,3.8167152176604464,824095.5007584497,37380089780.5358,37378743432.73174,374785.21016082173,1.6764763221268653e-05,160000.0,0.213455594914409,1.3340974682150563e-07,1.0210556582579023e-10,5.105278291289511e-08,0.4879500364742666,33.4414665985107,100.0,4,True,True,True,True
Li,1.2626001098748577e+18,20.0,0.0033441466598510706,1878.8605722990044,4.045816788254659,873562.5326894084,37380089780.5358,37378743432.73174,374785.21016082173,1.6764763221268653e-05,160000.0,0.213455594914409,1.3340974682150563e-07,1.0823453908239028e-10,5.4117269541195135e-08,0.4879500364742666,33.4414665985107,100.0,4,True,True,True,True
Li,1.3383887531737592e+18,20.0,0.0033441466598510706,1878.8605722990044,4.28867037508678,925998.8651999801,37380089780.5358,37378743432.73174,374785.21016082173,1.6764763221268653e-05,160000.0,0.213455594914409,1.3340974682150563e-07,1.1473140916103245e-10,5.7365704580516225e-08,0.4879500364742666,33.4414665985107,100.0,4,True,True,True,True
Li,1.418726674116599e+18,20.0,0.0033441466598510706,1878.8605722990044,4.546101454604295,981582.7330778189,37380089780.5358,37378743432.73174,374785.21016082173,1.6764763221268653e-05,160000.0,0.213455594914409,1.3340974682150563e-07,1.2161825938073314e-10,6.080912969036657e-08,0.4879500364742666,33.4414665985107,100.0,4,True,True,True,True
Li,1.5038869469554132e+18,20.0,0.0033441466598510706,1878.8605722990044,4.81898505317912,1040503.0698049943,37380089780.5358,37378743432.73174,374785.21016082173,1.6764763221268653e-05,160000.0,0.213455594914409,1.3340974682150563e-07,1.2891849863047725e-10,6.445924931523862e-08,0.4879500364742666,33.4414665985107,100.0,4,True,True,True,True
Li,1.5941590374560028e+18,20.0,0.0033441466598510706,1878.8605722990044,5.108248721383876,1102960.149756206,37380089780.5358,37378743432.73174,374785.21016082173,1.6764763221268653e-05,160000.0,0.213455594914409,1.3340974682150563e-07,1.3665694093768053e-10,6.832847046884027e-08,0.4879500364742666,33.4414665985107,100.0,4,True,True,True,True
Li,1.689849786812462e+18,20.0,0.0033441466598510706,1878.8605722990044,5.414875686801616,1169166.2689454886,37380089780.5358,37378743432.73174,374785.21016082173,1.6764763221268653e-05,160000.0,0.213455594914409,1.3340974682150563e-07,1.4485988981281684e-10,7.242994490640842e-08,0.4879500364742666,33.4414665985107,100.0,4,True,True,True,True
Li,1.7912844546220096e+18,20.0,0.0033441466598510706,1878.8605722990044,5.739908196085634,1239346.4666353173,37380089780.5358,37378743432.73174,374785.21016082173,1.6764763221268653e-05,160000.0,0.213455594914409,1.3340974682150563e-07,1.5355522765690262e-10,7.677761382845131e-08,0.4879500364742666,33.4414665985107,100.0,4,True,True,True,True
Li,1.898807824465269e+18,20.0,0.0033441466598510706,1878.8605722990044,6.084451057629255,1313739.2902609126,37380089780.5358,37378743432.73174,374785.21016082173,1.6764763221268653e-05,160000.0,0.213455594914409,1.3340974682150563e-07,1.6277251053574228e-10,8.138625526787114e-08,0.4879500364742666,33.4414665985107,100.0,4,True,True,True,True
Li,2.0127853758499466e+18,20.0,0.0033441466598510706,1878.8605722990044,6.449675396887384,1392597.6062697752,37380089780.5358,37378743432.73174,374785.21016082173,1.6764763221268653e-05,160000.0,0.213455594914409,1.3340974682150563e-07,1.725430686430774e-10,8.627153432153869e-08,0.4879500364742666,33.4414665985107,100.0,4,True,True,True,True
Li,2.133604526501402e+18,20.0,0.0033441466598510706,1878.8605722990044,6.83682263711436,1476189.4596325394,37380089780.5358,37378743432.73174,374785.21016082173,1.6764763221268653e-05,160000.0,0.213455594914409,1.3340974682150563e-07,1.829001127941208e-10,9.14500563970604e-08,0.4879500364742666,33.4414665985107,100.0,4,True,True,True,True
Li,2.2616759492228552e+18,20.0,0.0033441466598510706,1878.8605722990044,7.247208719049257,1564798.9849467552,37380089780.5358,37378743432.73174,374785.21016082173,1.6764763221268653e-05,160000.0,0.213455594914409,1.3340974682150563e-07,1.9387884731146245e-10,9.693942365573122e-08,0.4879500364742666,33.4414665985107,100.0,4,True,True,True,True
Li,2.3974349678010685e+18,20.0,0.0033441466598510706,1878.8605722990044,7.682228573890829,1658727.3722303323,37380089780.5358,37378743432.73174,374785.21016082173,1.6764763221268653e-05,160000.0,0.213455594914409,1.3340974682150563e-07,2.0551658968703297e-10,1.0275829484351648e-07,0.4879500364742666,33.4414665985107,100.0,4,True,True,True,True
