loop_voltage,e_phi_min,e_phi_max,total_toroidal_current,absolute_toroidal_current,max_delta_b,max_feedback,rms_feedback,classification,max_abs_j_phi,max_abs_force,max_joule_heating,integrated_joule_power,integrated_mechanical_power,integrated_electric_power,integrated_power_balance_residual,max_abs_power_balance_residual,net_axisymmetric_torque,max_abs_axisym_divJ,max_wall_normal_current,max_abs_boundary_current,net_boundary_current
0.0,0.0,0.0,-5.735533364260931,306.1823613645069,0.00011192098066318911,2.238419613263782e-05,1.4089443982271044e-05,weak-feedback,661.4399999999969,1030.0984987892348,0.5159231999999951,1.6022119224981133,-1.6022119224981137,-3.2612801348363973e-16,3.9876349039935094e-18,5.551115123125783e-16,9.3112040432664,1.858211362559814e-10,0.0,0.0,0.0
0.02,0.0015915494309189536,0.003183098861837907,1751.279302245323,1751.279302245323,0.0009670546694994874,0.00019341093389989747,0.0001175078867034566,weak-feedback,2890.0103441021047,1397.5292927536427,11.10659546411857,36.51308730011935,-1.4875012552128948,35.02558604490646,-8.327796957232585e-17,3.552713678800501e-15,9.3112040432664,1.858211362559814e-10,0.0,0.0,0.0
0.05,0.0039788735772973835,0.007957747154594767,4386.801555659698,4386.801555659698,0.002396112645054943,0.0004792225290109886,0.00029613528078880854,weak-feedback,6483.103551488089,1975.04431519106,55.84770564743566,220.65551303727003,-1.3154352542850676,219.34007778298496,1.2041048520195568e-15,2.842170943040401e-14,9.3112040432664,1.858211362559814e-10,0.0,0.0,0.0
0.1,0.007957747154594767,0.015915494309189534,8779.33864468366,8779.33864468366,0.004778642770816336,0.0009557285541632671,0.0005945074251537444,weak-feedback,12519.6899652349,2959.975639472623,206.66257672832722,878.962523054438,-1.0286585860720212,877.9338644683659,-2.2711473716564287e-15,1.1368683772161603e-13,9.3112040432664,1.858211362559814e-10,0.0,0.0,0.0
0.2,0.015915494309189534,0.03183098861837907,17564.412822731578,17564.412822731578,0.009543994332956567,0.0019087988665913134,0.0011914953514176507,two-way-candidate,24691.98455676669,4977.149075809383,797.2469603753119,3513.337669795962,-0.4551052496459356,3512.8825645463157,-1.1526969402356282e-14,3.410605131648481e-13,9.3112040432664,1.858211362559814e-10,0.0,0.0,0.0
0.5,0.039788735772973836,0.07957747154594767,43919.635356875326,43919.635356875326,0.023840283243194187,0.004768056648638838,0.002982652614812032,two-way-candidate,61871.29769202298,11301.897471315202,4904.8712674717235,21958.552123678033,1.2655547596323515,21959.817678437666,-7.20924979195894e-14,1.8189894035458565e-12,9.3112040432664,1.858211362559814e-10,0.0,0.0,0.0
