y,ux
6.681009999999999449e-01,9.639472196919998811e-04
6.748469999999999747e-01,9.614486473724999545e-04
6.815930000000000044e-01,9.587185012720000421e-04
6.882369999999999877e-01,9.559027201149999757e-04
6.948819999999999997e-01,9.528296642260000292e-04
7.014230000000000187e-01,9.496646128150000457e-04
7.079630000000000090e-01,9.462148414859999305e-04
7.143979999999999775e-01,9.426668491199999972e-04
7.208320000000000283e-01,9.388053182780000056e-04
7.271579999999999711e-01,9.348396109350000979e-04
7.334840000000000249e-01,9.305294631059999808e-04
7.396989999999999954e-01,9.261096334350000289e-04
7.459139999999999660e-01,9.213127062799999567e-04
7.520160000000000178e-01,9.164012519375000065e-04
7.581179999999999586e-01,9.110786195459999589e-04
7.641029999999999767e-01,9.056375069175000986e-04
7.700890000000000235e-01,8.997497523819999446e-04
7.759570000000000078e-01,8.937407219024999820e-04
7.818239999999999634e-01,8.872484223179998930e-04
7.875710000000000210e-01,8.806335083650000759e-04
7.933179999999999676e-01,8.734975071940000039e-04
7.989420000000000410e-01,8.662393498799999571e-04
8.045660000000000034e-01,8.584219055859999056e-04
8.100650000000000350e-01,8.504849232149999834e-04
8.155630000000000379e-01,8.419503862139998554e-04
8.209340000000000526e-01,8.333014721800000111e-04
8.263040000000000385e-01,8.240163542159999622e-04
8.315449999999999786e-01,8.146249950925000573e-04
8.367850000000000010e-01,8.045597583180000203e-04
8.418919999999999737e-01,7.943998266424999975e-04
8.469999999999999751e-01,7.835299824119999887e-04
8.519719999999999516e-01,7.725808369550000217e-04
8.569449999999999568e-01,7.608870202220000944e-04
8.617799999999999905e-01,7.491336121800000773e-04
8.666150000000000242e-01,7.366032755679999050e-04
8.713100000000000289e-01,7.240378354049999176e-04
8.760050000000000336e-01,7.106663777559999720e-04
8.805579999999999519e-01,6.972895303675000515e-04
8.851099999999999524e-01,6.830807921119999874e-04
8.895180000000000309e-01,6.689020469949999870e-04
8.939259999999999984e-01,6.538700027439999863e-04
8.981869999999999576e-01,6.389093918474999818e-04
9.024480000000000279e-01,6.230790862400000744e-04
9.065590000000000037e-01,6.073680533874999902e-04
9.106699999999999795e-01,5.907760611979998976e-04
9.146290000000000253e-01,5.743578787049999877e-04
9.185879999999999601e-01,5.570535147659999619e-04
9.223930000000000184e-01,5.399844004024999733e-04
9.261979999999999658e-01,5.220304023560000135e-04
9.298459999999999503e-01,5.043801064250000169e-04
9.334940000000000460e-01,4.858529347180000455e-04
9.369819999999999816e-01,4.677049429950000045e-04
9.404709999999999459e-01,4.486951779420000419e-04
9.437980000000000258e-01,4.301469841649999950e-04
9.471249999999999947e-01,4.107593238140000436e-04
9.502880000000000216e-01,3.919222934150000393e-04
9.534510000000000485e-01,3.722752522959999920e-04
9.564470000000000471e-01,3.532741791850000008e-04
9.594439999999999635e-01,3.334995408179999886e-04
9.622720000000000162e-01,3.144719485049999978e-04
9.650990000000000402e-01,2.947138262339999955e-04
9.677550000000000319e-01,2.758088755774999886e-04
9.704120000000000523e-01,2.562224650560000175e-04
9.728940000000000365e-01,2.375995508700000196e-04
9.753770000000000495e-01,2.183497091580000157e-04
9.776829999999999687e-01,2.001768754549999862e-04
9.799900000000000277e-01,1.814361338740000092e-04
9.821180000000000465e-01,1.638879437649999994e-04
9.842459999999999543e-01,1.458339935560000033e-04
